index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Fc,Fc_err
10422,184451.7,240.568919,235.253973,-25.135038,-25.932147,0.7398010624575787,4.0589498034870886e-07
10423,184469.4,240.59849,235.28353,-25.164771,-25.970108,0.73968099804626,4.0653152061365105e-07
10424,184487.1,240.628375,235.313189,-25.193367,-25.989628,0.739560329943628,4.071718557874249e-07
10425,184504.8,240.65798,235.34339,-25.215725,-25.998212,0.7394372613031854,4.078255440020939e-07
10426,184522.5,240.687319,235.372984,-25.233221,-25.993471,0.7393164744293416,4.0846771437452745e-07
10427,184540.2,240.71683,235.403769,-25.25818,-25.989992,0.7391906246011507,4.0913743687420734e-07
10428,184557.9,240.745547,235.433054,-25.291484,-25.997871,0.7390707152179832,4.097761490684526e-07
10429,184575.6,240.775252,235.4625,-25.337937,-26.022286,0.738949957782546,4.104199717858137e-07
10430,184593.3,240.804804,235.492525,-25.380784,-26.04554,0.7388266304248066,4.110781109400996e-07
10431,184611.0,240.83375,235.522143,-25.414623,-26.056782,0.7387047809641338,4.117289730265483e-07
10432,184628.7,240.863226,235.551291,-25.440025,-26.061469,0.7385846766572254,4.1237110615099937e-07
10433,184646.4,240.892386,235.581164,-25.446963,-26.041492,0.7384613905338662,4.1303086278920986e-07
10434,184664.1,240.921744,235.611033,-25.439994,-25.998587999999998,0.7383379236187376,4.13692207934524e-07
10435,184681.8,240.951277,235.640028,-25.441338,-25.970579999999998,0.7382178802952105,4.1433581021710353e-07
10436,184699.5,240.980555,235.669726,-25.45242,-25.951186,0.7380947327572275,4.1499666525446344e-07
10437,184717.2,241.009543,235.700236,-25.474924,-25.967084,0.7379680134836972,4.156773329988539e-07
10438,184734.9,241.038432,235.729483,-25.500871,-25.998639,0.7378463447136285,4.163314870075929e-07
10439,184752.6,241.068236,235.759703,-25.534285,-26.030332,0.7377204269919142,4.170091199018344e-07
10440,184770.3,241.096854,235.789011,-25.565298,-26.05737,0.7375981134508386,4.1766797420628166e-07
10441,184788.0,241.125967,235.818899,-25.592895,-26.072726,0.7374731802278289,4.1834156733200345e-07
10442,184805.7,241.155451,235.848574,-25.62407,-26.090723,0.7373489379248017,4.190120643232653e-07
10443,184823.4,241.18414,235.878134,-25.63928,-26.090501,0.7372249790345111,4.1968165681582903e-07
10444,184841.1,241.214384,235.908198,-25.641126,-26.07579,0.7370987033544177,4.2036440589532376e-07
10445,184858.8,241.243676,235.937758,-25.639239,-26.082519,0.7369743442058982,4.2103742442511916e-07
